,index,prediction_1,prediction_2
4234,test_4234,65.59015486063474,65.50359376851803
4235,test_4235,51.86943628688899,52.32162304431557
4236,test_4236,39.38792025757685,37.58585200892451
4237,test_4237,45.52861847701989,45.31965438382809
4238,test_4238,68.91269572798818,69.31740246061952
4239,test_4239,52.78562794023112,52.79378495842661
4240,test_4240,52.72585286440599,52.379553812681856
4241,test_4241,64.4134566102689,66.33995828292211
4242,test_4242,54.09932547218352,53.6337280236732
4243,test_4243,59.75998702350599,60.14322088510157
4244,test_4244,48.758476605620984,48.92185284515793
4245,test_4245,69.65256479834247,69.14425013522381
4246,test_4246,80.56860559641204,79.51026425905464
4247,test_4247,72.76419342039989,77.55320625823687
4248,test_4248,65.74830350796901,65.99522737882843
4249,test_4249,59.020124581617054,59.12310493529467
4250,test_4250,77.69509440827173,77.78214926636356
4251,test_4251,56.29390450719405,56.504467559444386
4252,test_4252,23.848139739327333,19.86462031358409
4253,test_4253,53.81703454965329,53.736607520854825
4254,test_4254,83.90122053259965,80.15844343425495
4255,test_4255,48.56582945467392,48.0937281752582
4256,test_4256,78.42723899647099,78.43730726196195
4257,test_4257,49.39528516151392,50.789534173399765
4258,test_4258,65.91561710817051,65.85761884722722
4259,test_4259,53.44301202267783,53.19391337193485
4260,test_4260,88.66565030706002,88.7155199908518
4261,test_4261,83.61131444798104,83.95300714684625
4262,test_4262,55.963624993052505,55.74074152407026
4263,test_4263,73.38611309036222,74.22593061269461
4264,test_4264,84.31735297013036,89.58361876462973
4265,test_4265,53.63376822774437,53.7456418558072
4266,test_4266,26.84152034750481,25.858292768786725
4267,test_4267,67.28084233272067,66.93674032674203
4268,test_4268,60.62958141133831,60.080839080188426
4269,test_4269,67.81627391309706,68.67304489527702
4270,test_4270,48.05429446713417,48.1252499159092
4271,test_4271,96.81740202285023,96.96851860277138
4272,test_4272,40.495298068382404,41.27512502782873
4273,test_4273,66.06727631831299,65.92350000360813
4274,test_4274,51.77634537858915,52.823270688452986
4275,test_4275,47.590195625578694,48.09082782302519
4276,test_4276,80.75186544758951,80.18338102049876
4277,test_4277,51.88362921130048,51.901279547093615
4278,test_4278,48.30726399279809,48.4108776007812
4279,test_4279,53.31224711725437,53.43150787082459
4280,test_4280,53.280387485521956,53.45793723986772
4281,test_4281,52.74947919355144,52.327624655941804
4282,test_4282,57.853576934392365,56.95791155425236
4283,test_4283,46.33927299475371,45.97857071723387
4284,test_4284,66.47027467715333,67.07048599966912
4285,test_4285,53.88083031479774,53.595681011228386
4286,test_4286,58.79082643243708,58.395021619393134
4287,test_4287,85.99702552451187,87.57822523248525
4288,test_4288,44.59048743687774,45.17748830395108
4289,test_4289,76.71204859671262,76.96125849230674
4290,test_4290,72.84373527554378,74.97010463715522
4291,test_4291,74.48115154463633,73.4541177248387
4292,test_4292,51.520522912477695,51.506567554625924
4293,test_4293,70.82752229977264,69.59764269658778
4294,test_4294,67.66203613627789,67.66678763264714
4295,test_4295,44.43447082890359,44.61224213948374
4296,test_4296,52.82320364920949,53.401491817213355
4297,test_4297,42.373671076289114,42.19541989121907
4298,test_4298,53.5162358830281,53.80916061314101
4299,test_4299,47.666244555528124,47.61247749676408
4300,test_4300,38.8396220073505,38.18105156861949
4301,test_4301,59.66712383296832,59.29336661432468
4302,test_4302,83.83457820591408,81.66130420036389
4303,test_4303,47.369887541875784,47.04315803428661
4304,test_4304,48.6991778082637,48.478785328124005
4305,test_4305,63.04074817527885,63.06422687495408
4306,test_4306,53.45325294472233,53.373255052045046
4307,test_4307,47.45938807604184,47.3387247788037
4308,test_4308,62.694475302752174,63.439956851527384
4309,test_4309,52.20183428872568,52.156689549578694
4310,test_4310,56.00871222941431,55.5395244036529
4311,test_4311,53.3259942283416,53.28455366227143
4312,test_4312,67.78401260307284,67.83037450558975
4313,test_4313,59.86340782881394,60.36549205292505
4314,test_4314,71.91722660832743,72.64058259843046
4315,test_4315,47.34856619957265,47.19793071147426
4316,test_4316,51.44445868343096,51.43836082391755
4317,test_4317,66.77587421130153,66.43531577104032
4318,test_4318,86.15675918575235,87.7920486922067
4319,test_4319,78.13514177116562,77.81464154256393
4320,test_4320,78.86830770812703,79.41003107623283
4321,test_4321,67.9682440245018,68.41690385785665
4322,test_4322,51.202160173025646,52.63537791245962
4323,test_4323,53.87384674666424,54.04992507295058
4324,test_4324,45.95270411692399,46.53439936009596
4325,test_4325,55.90153672674527,56.408777219580614
4326,test_4326,111.23378224326713,112.45797438587651
4327,test_4327,77.27052968504003,73.24069232415427
4328,test_4328,54.06371424091297,53.98306217559731
4329,test_4329,47.72747555544345,47.93042574697954
4330,test_4330,99.1898575611723,99.80277698260073
4331,test_4331,53.462812190762996,53.31958945413854
4332,test_4332,45.753457433302856,45.289705906222196
4333,test_4333,54.158191701422915,53.97028666374001
4334,test_4334,48.7146566857789,49.14473628365909
4335,test_4335,76.8251283537275,78.03658222777214
4336,test_4336,53.05399507566832,52.98320189535139
4337,test_4337,66.34384397686895,66.49033733867186
4338,test_4338,59.26442396494951,57.70967202736072
4339,test_4339,46.48739182290927,45.49904184453022
4340,test_4340,45.79254355642658,45.44631201944353
4341,test_4341,48.50994223512665,48.23328120316615
4342,test_4342,53.598640491436825,53.46757857238403
4343,test_4343,85.56398340097678,85.85037854698226
4344,test_4344,84.36647233064326,83.32974129023353
4345,test_4345,67.73618036271404,68.97400406079072
4346,test_4346,53.96898155603847,53.96543201403473
4347,test_4347,62.71339421779638,63.49362437203318
4348,test_4348,51.89127456077548,51.80242718234271
4349,test_4349,94.58833144982276,93.25743338239363
4350,test_4350,46.05004822694749,46.168466169706505
4351,test_4351,71.90920521264675,71.91073820956298
4352,test_4352,53.53445633258555,53.324035812013264
4353,test_4353,70.34933102817249,70.85761652056506
4354,test_4354,78.34472185911748,76.83897845405163
4355,test_4355,34.07931107767525,34.021691912209164
4356,test_4356,74.47808385363095,74.42976539779943
4357,test_4357,51.17065963025882,50.91753915650408
4358,test_4358,45.76647625983236,45.55778897271834
4359,test_4359,56.66048000974997,55.64347495565634
4360,test_4360,53.30577420219852,52.695430367237435
4361,test_4361,53.22453140186503,52.94426740563576
4362,test_4362,58.05703577427774,58.59335764378749
4363,test_4363,86.09012956776945,87.01823128368413
4364,test_4364,40.752745893096275,40.726657342209194
4365,test_4365,73.04753469436143,73.30769991658886
4366,test_4366,52.12110507446414,48.67669555516512
4367,test_4367,88.28650321096598,89.48761325821448
4368,test_4368,51.59559934934775,51.52865263353608
4369,test_4369,52.754899163225794,53.06929233318657
4370,test_4370,51.9177996543426,51.84846962394381
4371,test_4371,65.58719470959213,65.58727949181862
4372,test_4372,17.13400977345539,17.618989036802695
4373,test_4373,68.77646288994936,68.66916077206429
4374,test_4374,68.02671897697948,67.72752106546882
4375,test_4375,66.87360871029105,66.68388133345097
4376,test_4376,52.52604071800973,51.958419198560975
4377,test_4377,52.550955037713884,52.71879058793897
4378,test_4378,53.11607966613594,53.009175858111874
4379,test_4379,48.25619642476233,48.25738130511355
4380,test_4380,84.89024294618241,85.6788642984892
4381,test_4381,54.59051593553936,55.740866122831335
4382,test_4382,68.20272743588424,68.76179970164733
4383,test_4383,31.455934292536384,31.35684259618998
4384,test_4384,77.48950672529104,75.85819986976543
4385,test_4385,53.84495230770326,53.32289204143484
4386,test_4386,52.646684715906375,54.811074830794986
4387,test_4387,67.34415982988044,68.52810820270226
4388,test_4388,45.61362292342909,46.66361561308779
4389,test_4389,77.47006995892852,77.52613501304191
4390,test_4390,54.437523551083025,52.988310569448785
4391,test_4391,47.37962188187103,46.513189378193815
4392,test_4392,66.6090627670668,66.7214838694976
4393,test_4393,80.28775648073841,81.09817483196917
4394,test_4394,54.190524201593796,54.30129641421268
4395,test_4395,48.15647886368303,47.95611595577337
4396,test_4396,52.517917564805096,52.550773762216124
4397,test_4397,67.15800868771245,65.77323423100567
4398,test_4398,28.929478596641676,21.971149584451652
4399,test_4399,96.48856558013456,96.41715786699515
4400,test_4400,50.7136282488795,51.02066727009464
4401,test_4401,46.72706235568399,46.652175390532705
4402,test_4402,73.34318293942404,73.15115185029823
4403,test_4403,53.598960900306274,53.3008542697166
4404,test_4404,48.26012956620855,47.98651628504925
4405,test_4405,53.71527611591375,53.83517903145409
4406,test_4406,66.06914464054414,65.96862488533496
4407,test_4407,36.35041400816492,36.652723578389065
4408,test_4408,54.42616836482458,54.0145018246282
4409,test_4409,45.91495168383694,45.25321613888192
4410,test_4410,51.961240284372764,51.79994488856083
4411,test_4411,50.20949816774579,49.9691257349007
4412,test_4412,67.61164906192029,69.28127522895281
4413,test_4413,48.393704306759545,47.984793962313816
4414,test_4414,68.28288061804196,69.25186591501856
4415,test_4415,41.895970782135784,42.51239709678904
4416,test_4416,47.990192190605995,48.282620594228
4417,test_4417,52.86897594705786,53.04016171900412
4418,test_4418,52.270948298615735,53.13379817240693
4419,test_4419,63.676731407886,62.861542815845915
4420,test_4420,50.70228060452519,50.081185724560484
4421,test_4421,53.71545486050867,53.77087412722029
4422,test_4422,65.08251103876457,65.47483879307919
4423,test_4423,103.62088128443466,102.21281598080887
4424,test_4424,53.35631028358285,53.04404698562228
4425,test_4425,80.57400848941514,81.04023709213222
4426,test_4426,58.739444012484476,56.816836622705466
4427,test_4427,53.75245321116944,54.064724376722765
4428,test_4428,32.335199276991595,32.02652060283172
4429,test_4429,26.992778748915047,27.99411938090121
4430,test_4430,45.02739226789923,43.38318870994329
4431,test_4431,72.44559360119764,71.65298476485142
4432,test_4432,92.60999481681235,91.11049277406028
4433,test_4433,47.635004188826834,47.47443314170949
4434,test_4434,47.2350996330215,47.3345473843041
4435,test_4435,59.87722986071227,59.922975416168974
4436,test_4436,45.98754857910247,45.668822715169874
4437,test_4437,77.2497507231381,77.93821252214485
4438,test_4438,75.93244998631054,75.75753127931443
4439,test_4439,52.09406969868256,52.16517857217469
4440,test_4440,83.6790842597811,83.64542472619449
4441,test_4441,74.32308305955591,75.08224428545049
4442,test_4442,87.36846278155434,85.84071126586836
4443,test_4443,83.70808323304277,79.85743744059003
4444,test_4444,43.27815848839183,43.48655764186451
4445,test_4445,55.23300032610328,55.54700440546725
4446,test_4446,65.83248105412179,65.86507945950481
4447,test_4447,77.1804535811836,77.45483793967927
4448,test_4448,66.58456222591633,67.37151879513115
4449,test_4449,81.81463448687815,81.18866681544198
4450,test_4450,51.8681373015426,51.78863242988265
4451,test_4451,53.40099013107924,53.14945839287781
4452,test_4452,39.37301354631008,38.05801020902103
4453,test_4453,73.52027527018436,73.96665712072465
4454,test_4454,49.61724547844147,49.99537771599273
4455,test_4455,53.63320580092644,53.612187200784426
4456,test_4456,56.260261246990865,56.03818733300066
4457,test_4457,27.75894228670417,28.246903111273276
4458,test_4458,36.45149290377252,37.48913868098158
4459,test_4459,51.94851136060534,51.982338458597845
4460,test_4460,45.02527136553801,45.62979318967048
4461,test_4461,85.00861659757605,85.85015023070883
4462,test_4462,53.059178975988715,52.99557727332823
4463,test_4463,86.99240838132313,88.00468411358983
4464,test_4464,57.09493588934352,56.811038869560846
4465,test_4465,72.63085957169082,73.43744835810644
4466,test_4466,78.17974416245613,77.90583731252559
4467,test_4467,66.20858433505407,66.18851423028433
4468,test_4468,72.37350016884174,72.01242239683738
4469,test_4469,48.18920746707563,48.61141995294571
4470,test_4470,54.074727673624544,54.205137956953514
4471,test_4471,53.09493928740432,53.39860646714856
4472,test_4472,92.06486417689761,93.65656795197307
4473,test_4473,111.47050318326431,115.33270692355164
4474,test_4474,54.83223418866604,54.600500838251904
4475,test_4475,57.69263810199111,57.559443890173156
4476,test_4476,48.81256351263774,48.888451004936414
4477,test_4477,53.1709252522386,53.165326723356124
4478,test_4478,68.91657092341785,69.10830109734977
4479,test_4479,56.02295432346423,57.42673133099207
4480,test_4480,68.44753535803459,66.79590150443934
4481,test_4481,64.28060082543291,64.41036440762043
4482,test_4482,53.54911282749817,53.657093766107415
4483,test_4483,47.92306868705756,47.764816504797736
4484,test_4484,48.373832444273674,48.272074629323846
4485,test_4485,53.795233561745334,53.45500947071876
4486,test_4486,53.12280842531916,53.18771618022515
4487,test_4487,28.317056702518993,28.703408557709192
4488,test_4488,65.68591590007163,65.72695860317722
4489,test_4489,73.96234779838342,74.10160052506889
4490,test_4490,106.9598919249365,103.83054603698976
4491,test_4491,54.2158918416498,54.28832158714507
4492,test_4492,53.14011095726937,53.54222181887784
4493,test_4493,59.14293251762802,58.38099358411802
4494,test_4494,48.458373701165144,48.593416070854595
4495,test_4495,69.25559281392401,69.43313964284332
4496,test_4496,48.495583749355625,47.58789185995948
4497,test_4497,53.352713092836034,53.468867896643715
4498,test_4498,95.10081870521473,94.28159032844897
4499,test_4499,47.73549476576185,48.14673532651691
4500,test_4500,81.09386454086598,81.34397812430649
4501,test_4501,54.74488478186217,54.97188328580332
4502,test_4502,78.77756368537516,81.2942812291033
4503,test_4503,53.83370886969522,53.94397658377943
4504,test_4504,65.14993415451103,64.86165476502576
4505,test_4505,47.06260833897947,46.879270852846886
4506,test_4506,49.048169686526954,48.59085334494092
4507,test_4507,51.12395485506424,51.30753659492813
4508,test_4508,77.05555531190069,77.28981585015445
4509,test_4509,42.94400179968815,43.40099585649873
4510,test_4510,52.85125427013135,53.2469596191765
4511,test_4511,88.97008265741059,90.15415081382379
4512,test_4512,51.27715270908745,51.299047235407855
4513,test_4513,41.79560243778978,41.54911972960251
4514,test_4514,76.19666819385974,76.41732870184043
4515,test_4515,55.09021866928684,55.05169238272282
4516,test_4516,109.46450015468659,111.40136141428209
4517,test_4517,79.912547712058,79.25294019426211
4518,test_4518,81.59884004075745,82.25197183338443
4519,test_4519,61.697830380129254,61.97868408333606
4520,test_4520,54.10355763265131,53.99384093578287
4521,test_4521,49.618496051795,48.535060008257894
4522,test_4522,72.70410851080976,72.25425982417
4523,test_4523,90.41254216056065,90.74021823764774
4524,test_4524,106.42069029540967,107.66939671199738
4525,test_4525,92.86448459492634,91.15704940603614
4526,test_4526,53.84632143161834,53.560825744551536
4527,test_4527,55.967998446231164,56.0450138296827
4528,test_4528,62.61729833572951,62.05120004605913
4529,test_4529,54.39204237616135,55.35752778463415
4530,test_4530,64.78696881862345,64.81409449697196
4531,test_4531,66.38584999067372,66.28364983394331
4532,test_4532,30.224453212962704,30.319739473453865
4533,test_4533,46.08831086352026,46.35267109696858
4534,test_4534,68.27082709290605,68.35946555041863
4535,test_4535,52.324826886024695,52.77894055222082
4536,test_4536,72.12460937857483,71.91493660422385
4537,test_4537,54.11908701738463,54.31688143297069
4538,test_4538,53.75453082392718,53.50468113981362
4539,test_4539,77.44497817397055,77.78059742566269
4540,test_4540,106.49330539026732,104.60868104992889
4541,test_4541,88.27276908785834,87.05399184514218
4542,test_4542,48.12056424729157,48.40997420480018
4543,test_4543,37.95221630692591,37.83561528793121
4544,test_4544,63.317077044722474,65.19853973701801
4545,test_4545,65.90718168696588,65.94250284270784
4546,test_4546,33.29062177825593,33.31514500316704
4547,test_4547,53.1707457849104,53.20463348001231
4548,test_4548,78.18628246569975,77.94400593550347
4549,test_4549,66.38191588795178,66.77908827735902
4550,test_4550,51.08615539548195,51.224445927537445
4551,test_4551,77.67407399176808,77.51407918357889
4552,test_4552,48.87450910962988,48.76591064273361
4553,test_4553,53.1083993995653,53.18747068006842
4554,test_4554,47.51226755813041,47.701739845713526
4555,test_4555,52.98385765333023,52.97654620323784
4556,test_4556,54.69890758903922,54.98737641024561
4557,test_4557,46.148826892593625,46.33560326444676
4558,test_4558,53.88850874010072,53.758605960287106
4559,test_4559,51.48322774932618,51.4445821710757
4560,test_4560,46.672562344861106,46.558102504135014
4561,test_4561,46.715306243934705,46.82776488262257
4562,test_4562,54.24102408992059,54.14927075514453
4563,test_4563,80.37274441782459,80.61072146562383
4564,test_4564,55.539133263012815,55.25658596573191
4565,test_4565,94.24009885095273,94.32155192492557
4566,test_4566,80.62996404630938,83.3379225430901
4567,test_4567,65.66650210558646,63.1227754631669
4568,test_4568,53.3028617167754,53.22590785408893
4569,test_4569,28.167384949492487,28.43946278642104
4570,test_4570,53.99858194331515,55.09148922405963
4571,test_4571,57.47136662007286,58.86987788810944
4572,test_4572,54.277526895424785,54.29083931790316
4573,test_4573,82.66918277897204,82.44480892395936
4574,test_4574,53.394799090926334,53.356153673913596
4575,test_4575,81.35211489558348,80.98759657919861
4576,test_4576,45.76242411496094,45.457481612378125
4577,test_4577,53.030971773532634,53.48210565127614
4578,test_4578,53.670063535713986,53.37061216569797
4579,test_4579,37.567576394819916,37.67548214169746
4580,test_4580,70.69171137471666,72.28351999113114
4581,test_4581,35.00359598433521,35.10859629187158
4582,test_4582,78.28655040590851,77.75571166841662
4583,test_4583,53.13495216701421,53.092308325344696
4584,test_4584,57.31104032849097,57.53019907794483
4585,test_4585,53.18259564661835,53.31959281702199
4586,test_4586,52.776945409379955,53.20749737492928
4587,test_4587,65.98607078542297,65.61844284603974
4588,test_4588,66.67221820031419,67.1030599802245
4589,test_4589,56.96189065135902,56.38116627891753
4590,test_4590,91.13665578910779,90.85223528810542
4591,test_4591,65.70934262314212,65.65668840385038
4592,test_4592,53.49148178077576,53.36140584741543
4593,test_4593,43.57046304766948,43.33952458547784
4594,test_4594,73.64131464432737,73.11858207725972
4595,test_4595,53.17521313032053,53.56810593863357
4596,test_4596,53.5172595501099,53.487489665091495
4597,test_4597,48.73533651359452,48.769779451470725
4598,test_4598,66.41338565521232,69.28210228040153
4599,test_4599,68.91819582610124,70.15298487165083
4600,test_4600,45.1909342077169,45.61253121522838
4601,test_4601,55.23218926649004,54.780010448822715
4602,test_4602,93.19627642069183,93.52812598468374
4603,test_4603,53.06106582128163,53.13415373296267
4604,test_4604,66.66305107111742,66.24716903918403
4605,test_4605,65.34952750162934,66.72601209240604
4606,test_4606,30.959366965317002,31.858808584721675
4607,test_4607,51.352957229412745,51.544954860929614
4608,test_4608,54.202399150340014,54.1063295257568
4609,test_4609,59.56515251939419,59.80426033918101
4610,test_4610,65.24133185004239,65.60515223147463
4611,test_4611,69.96932616363995,70.97681517191094
4612,test_4612,85.38876007032101,86.9780170745707
4613,test_4613,59.08144771012475,59.51631541862541
4614,test_4614,71.47378322432083,70.73267814824017
4615,test_4615,53.32884431732847,53.14690559057495
4616,test_4616,77.80577783706812,77.78161318346798
4617,test_4617,65.55792909766409,65.39693740782755
4618,test_4618,82.10662699249755,83.74392187333656
4619,test_4619,76.74053773391809,76.48246642586994
4620,test_4620,53.790457739547925,53.87931608075338
4621,test_4621,52.37831207435216,51.77761034275389
4622,test_4622,88.85616510631475,88.73625655132405
4623,test_4623,53.76957335015227,48.422125095192136
4624,test_4624,73.38347721681643,74.42928025087562
4625,test_4625,47.575390413955546,46.99961794325618
4626,test_4626,53.6713382423119,53.46716824886575
4627,test_4627,36.72237182730955,36.57444326792323
4628,test_4628,73.7746710064078,73.941964823796
4629,test_4629,81.42773361206216,81.97220969037376
4630,test_4630,65.90241170290263,65.99469087374057
4631,test_4631,59.49528695692905,58.753862816875966
4632,test_4632,48.83308985083426,48.81933678872023
4633,test_4633,65.89332455809993,66.74057764591609
4634,test_4634,52.15287956366183,52.453235627095
4635,test_4635,69.91825623253825,70.51947554000638
4636,test_4636,59.685053303803684,59.62655394654455
4637,test_4637,52.92849018182256,53.23917804128839
4638,test_4638,52.51602583297805,52.6718545658593
4639,test_4639,54.4491416777941,54.258306981901335
4640,test_4640,91.95697380346203,92.01352435149363
4641,test_4641,65.62494624746044,65.63919672917335
4642,test_4642,69.51876970570103,70.47331311093873
4643,test_4643,89.87789592812453,83.41304034074514
4644,test_4644,92.38473931927653,92.66655577368162
4645,test_4645,65.8360233849744,65.50262688226111
4646,test_4646,82.96260462680242,82.4628037783637
4647,test_4647,77.31748940011222,77.14001371864747
4648,test_4648,63.05404230639118,62.98632338528971
4649,test_4649,55.86756943382612,55.60011414242217
4650,test_4650,32.95935302850135,33.399894145917465
4651,test_4651,48.41205875993722,47.89223669896828
4652,test_4652,76.2076476058583,76.63098650026232
4653,test_4653,64.39345780239563,64.41912988948978
4654,test_4654,53.28674938493028,53.12783256048847
4655,test_4655,52.33312552553477,51.81858943704404
4656,test_4656,53.29402130274554,53.17614701877135
4657,test_4657,65.82113588834608,65.83495542548405
4658,test_4658,55.11466250338994,55.34755971860084
4659,test_4659,53.70079007588245,53.79731573312926
4660,test_4660,73.89543994321977,72.48084442353212
4661,test_4661,66.57224786028179,65.21124775382779
4662,test_4662,57.31846628202833,57.80696685874293
4663,test_4663,44.0271194941881,44.115761040412316
4664,test_4664,56.95714297416923,57.2532230368503
4665,test_4665,53.18642314919612,53.25913097604339
4666,test_4666,47.49172357139665,46.73675498250296
4667,test_4667,53.405213929839874,53.56491400738838
4668,test_4668,47.844791895937384,47.366434472431635
4669,test_4669,66.92483865745625,67.09273208188283
4670,test_4670,67.74299012243921,67.68369123422966
4671,test_4671,54.09462150919365,54.168856416069374
4672,test_4672,53.5674044864351,53.287166329348636
4673,test_4673,48.2901356033096,47.94175341911948
4674,test_4674,47.90149726678374,47.96717768231682
4675,test_4675,66.34270047964657,67.32062655748666
4676,test_4676,89.79772845409518,85.57761524340847
4677,test_4677,54.03918656064092,53.881650631146194
4678,test_4678,47.79324252224816,47.901568614311145
4679,test_4679,51.00297724784134,51.12990080803976
4680,test_4680,71.9908679951355,71.93660864174053
4681,test_4681,116.41673608095422,118.65346668135332
4682,test_4682,47.49110671595668,47.455734347294786
4683,test_4683,110.08273573084536,108.84444265084879
4684,test_4684,63.42623903893812,63.32625119463206
4685,test_4685,69.05394363535031,68.63452096152338
4686,test_4686,67.63932834774945,67.80248770846104
4687,test_4687,78.67424715234222,78.33891840184047
4688,test_4688,58.79344898603898,55.13252501173579
4689,test_4689,54.39478129809324,54.152713686096575
4690,test_4690,54.198950252298935,54.06041682695711
4691,test_4691,84.75663526859391,84.328345233686
4692,test_4692,52.029532999651465,51.94392478663947
4693,test_4693,77.8954820797065,77.33228018405376
4694,test_4694,47.61310201715565,46.096195710832156
4695,test_4695,48.60551843885026,48.85617867299261
4696,test_4696,62.28402238429648,61.468586128563615
4697,test_4697,65.6029088871367,65.46890900313234
4698,test_4698,90.4790390279748,90.58550480946069
4699,test_4699,46.11534550996405,46.56119782597156
4700,test_4700,53.37587180318733,53.153894633364125
4701,test_4701,78.06951659053178,78.58239197709423
4702,test_4702,53.52696397099921,53.52048408023424
4703,test_4703,78.3223543916435,80.62541193745922
4704,test_4704,79.33920534406154,78.27381905675225
4705,test_4705,70.8858640727483,73.07917423248648
4706,test_4706,83.64423648521492,82.58049911406636
4707,test_4707,57.28344351791722,56.788448097229164
4708,test_4708,53.704698555914945,53.71294304122537
4709,test_4709,45.97941037060949,45.69200300209536
4710,test_4710,45.401858362748804,45.262558147110745
4711,test_4711,47.663361153101704,48.04902003127874
4712,test_4712,86.57761709692504,84.4014756962268
4713,test_4713,58.181794182905186,55.657262633096956
4714,test_4714,63.47793619903483,63.26154830675187
4715,test_4715,47.65298147101992,47.655651479455045
4716,test_4716,53.319475664767594,53.26201539707421
4717,test_4717,53.47271882600889,53.57410864132879
4718,test_4718,77.36145170083977,77.21826448715792
4719,test_4719,65.64269329680937,65.60854180390847
4720,test_4720,62.84620447517223,62.504548826054815
4721,test_4721,52.25423299791605,52.263858255699525
4722,test_4722,84.88221826364828,82.82985747352258
4723,test_4723,45.9053296133006,46.17697371288175
4724,test_4724,41.61013274073154,41.84420033634507
4725,test_4725,37.56092530523011,37.56790746765393
4726,test_4726,50.07275575567995,49.95782634572028
4727,test_4727,71.74578870939077,71.56612771295053
4728,test_4728,61.029008343858486,62.09371089038378
4729,test_4729,54.300551450845155,53.31610257917753
4730,test_4730,53.63689297808406,53.79077047902762
4731,test_4731,57.61757389130006,57.5727193473517
4732,test_4732,47.85076359531901,47.80913480732544
4733,test_4733,57.558533063136444,57.89448737658596
4734,test_4734,50.662149466701095,51.24777412232595
4735,test_4735,46.65361515692129,47.144746483626314
4736,test_4736,38.82786219812405,38.39753379541187
4737,test_4737,69.69674324491957,68.26301014978885
4738,test_4738,56.46676906340404,56.626193365277985
4739,test_4739,37.65013768041995,36.723201234073876
4740,test_4740,62.14286223454308,63.0220674973558
4741,test_4741,65.10777529855285,65.15391811300384
4742,test_4742,47.49847901642052,48.56454718531506
4743,test_4743,68.2215727006617,68.37422915548426
4744,test_4744,53.93487650241305,53.74153694169629
4745,test_4745,66.37284686725832,66.03446795421303
4746,test_4746,65.54532404039365,65.04921553478621
4747,test_4747,68.04576403515705,68.81130008283395
4748,test_4748,48.676675647265995,48.5927455458132
4749,test_4749,46.39434935827841,45.57856266646341
4750,test_4750,66.47466146155955,66.74781200965954
4751,test_4751,63.69134217965455,63.944465603639344
4752,test_4752,81.0332292738818,81.53268948602019
4753,test_4753,53.58844268891951,53.86269147183984
4754,test_4754,78.07280896660312,78.04294485982687
4755,test_4755,88.02397875345977,85.20637237215368
4756,test_4756,55.44229304951191,55.57308468072475
4757,test_4757,65.4348938888821,65.62325185757187
4758,test_4758,53.17174085127131,53.164054743423314
4759,test_4759,59.47184757794823,59.58691414431455
4760,test_4760,64.05844181114733,63.76403617715076
4761,test_4761,53.56607187945255,53.403520942799396
4762,test_4762,89.72068645436555,87.60139690159046
4763,test_4763,47.43474052917564,47.09769805039231
4764,test_4764,72.83915705204963,72.40960949382426
4765,test_4765,64.99036018145873,65.3252564579062
4766,test_4766,53.21507231620956,54.41733794275173
4767,test_4767,31.484225501219726,31.03813467879974
4768,test_4768,56.44191846279204,56.40097665993272
4769,test_4769,84.89128411184774,84.27846018600167
4770,test_4770,53.233870002632436,53.8904197204366
4771,test_4771,96.19089230549035,96.25978795122718
4772,test_4772,65.37588884783256,64.76642363287249
4773,test_4773,53.39925866293921,53.430440131217075
4774,test_4774,47.32316898434766,47.5481023905097
4775,test_4775,47.78078476817939,47.577227867537154
4776,test_4776,53.401203753761834,53.54593607323385
4777,test_4777,66.44463344368548,62.27191736301846
4778,test_4778,109.42751594409175,108.92705974513365
4779,test_4779,47.76042138681868,47.69157924645213
4780,test_4780,60.27349943574419,60.88204683245266
4781,test_4781,35.7863524357846,34.28104199904245
4782,test_4782,47.55338494083429,47.54520305200229
4783,test_4783,53.76915886640122,53.885085059275234
4784,test_4784,40.61327374321066,40.04500571506088
4785,test_4785,65.33259885116405,65.15795811443117
4786,test_4786,81.54962123880266,82.22458115657125
4787,test_4787,53.6853990458002,53.33785823539265
4788,test_4788,83.5537345248249,82.68037092241214
4789,test_4789,53.37364963106783,53.39334146333344
4790,test_4790,65.47690056291268,65.66961807973412
4791,test_4791,40.52132963420846,40.06510953237448
4792,test_4792,66.29874446852965,66.96012828956705
4793,test_4793,39.17808591837428,38.03474258559881
4794,test_4794,54.4520613108032,54.36432050004317
4795,test_4795,54.58494293074027,54.29042576231881
4796,test_4796,54.33876701877682,54.1928392043537
4797,test_4797,64.88679121197838,64.48948884366918
4798,test_4798,82.3325305618444,78.8069458965699
4799,test_4799,52.037953224455556,51.4979067140916
4800,test_4800,51.388592335438666,51.22349704746015
4801,test_4801,79.6952179228014,79.34323354262347
4802,test_4802,59.43508365304022,59.407162255685336
4803,test_4803,67.15731214193075,67.3561377881398
4804,test_4804,49.208870604117095,48.955238198915424
4805,test_4805,91.2134034636902,93.26061891345154
4806,test_4806,61.95195141746538,61.79660566683116
4807,test_4807,33.69001837595832,33.740987077043805
4808,test_4808,81.50042584421244,79.96783764634617
4809,test_4809,50.740740726444336,50.853970030943024
4810,test_4810,67.518446514076,67.44923833249779
4811,test_4811,40.55100861726243,40.23466707834658
4812,test_4812,54.14523613875498,54.12164695414497
4813,test_4813,90.75867310046723,86.70453694742677
4814,test_4814,37.4051712103039,36.056569935873384
4815,test_4815,53.707514672822676,53.50341117186163
4816,test_4816,48.92722925544469,51.31725227522596
